request_id,pu_osmid,do_osmid,req_time,pu_taz,do_taz,pu_lon,pu_lat,do_lon,do_lat,accept_time_art,pu_time_art,do_time_art,trip_fare,tip,Unnamed: 14,earliest_pu_time,earliest_travel_time,earliest_arrival_time,remaining_time,deadline,travel_distance,num_passengers
152,434685829,65319660,25369,41,106,-122.4189847,37.8109611,-122.421886,37.764917,3,109,1048,16.78,0,49,25369,561.4480371,25930.44804,1523.62009,26892.62009,6185.535,1
153,65295367,65290178,25372,72,17,-122.4371429,37.7884924,-122.3877083,37.7870796,21,639,1839,7.61,0,52,25372,397.1620466,25769.16205,1112.90512,26484.90512,4961.478,2
154,65281745,4008988541,25372,120,51,-122.4038718,37.7498552,-122.4440017,37.8055868,11,207,746,11.33,0,52,25372,635.2405806,26007.24058,1708.10145,27080.10145,9545.969,1
155,65345732,258965841,25374,92,41,-122.449842,37.754761,-122.4091081,37.8081143,18,129,545,9.49,0,54,25374,858.7841858,26232.78419,2266.96046,27640.96046,9914.143,1
156,258289605,65312210,25374,190,104,-122.5040435,37.725856,-122.4307266,37.7627623,110,243,1685,8.93,1,54,25374,672.7632612,26046.76326,1801.90815,27175.90815,10333.559,1
157,65350912,65361978,25375,73,134,-122.432843,37.788062,-122.4333771,37.7265981,159,441,1637,6.49,0,55,25375,628.0293344,26003.02933,1690.07334,27065.07334,10809.314,1
158,65296781,65372305,25375,129,111,-122.4356712,37.744741,-122.383436,37.757772,304,955,2946,6.47,0,55,25375,512.2412964,25887.2413,1400.60324,26775.60324,5852.089,1
159,65337410,434685829,25376,35,41,-122.4148412,37.7949885,-122.4189847,37.8109611,7,217,1688,14.98,0,56,25376,236.2912995,25612.2913,710.72825,26086.72825,2162.302,3
160,65312946,65391872,25377,92,206,-122.4610975,37.7510464,-122.4350466,37.7080336,6,233,909,11.87,0,57,25377,575.6676296,25952.66763,1559.16907,26936.16907,8129.863,1
161,65322004,65319714,25377,142,145,-122.3827438,37.7511589,-122.3768574,37.7402023,6,149,902,12.15,0,57,25377,162.5403759,25539.54038,526.35094,25903.35094,2097.562,1
162,65309820,65373502,25378,106,23,-122.4199977,37.7682771,-122.401811,37.8040707,5,199,1236,12.26,0,58,25378,442.255588,25820.25559,1225.63897,26603.63897,5358.462,2
163,65327305,3719575845,25379,129,15,-122.4392469,37.7461883,-122.390971,37.7925459,34,493,979,4.79,0,59,25379,661.9623572,26040.96236,1774.90589,27153.90589,8837.574,1
164,65333591,65308272,25379,111,9,-122.391174,37.757768,-122.4155274,37.7816602,5,681,885,4.46,0,59,25379,324.2128106,25703.21281,930.53203,26309.53203,4217.124,1
165,65293797,3722724713,25381,109,52,-122.3994306,37.7736249,-122.4661641,37.8022296,11,204,618,9.78,0,61,25381,722.2420407,26103.24204,1925.6051,27306.6051,11663.823,1
166,65298367,3741990072,25382,89,52,-122.4491014,37.7668721,-122.4691078,37.8063391,111,394,1823,9.5,0,62,25382,652.1514079,26034.15141,1750.37852,27132.37852,8951.976,1
167,322653582,65280798,25383,22,92,-122.3931794,37.7945305,-122.4500385,37.7511437,101,738,2061,6.51,0,63,25383,741.0238533,26124.02385,1972.55963,27355.55963,9925.557,1
168,65317789,4086113592,25383,117,52,-122.4122259,37.7558377,-122.4720322,37.789741,9,178,1226,14.69,0,63,25383,758.394021,26141.39402,2015.98505,27398.98505,9667.717,1
169,260494519,65373669,25383,93,123,-122.4394173,37.7613901,-122.418201,37.744912,9,116,922,0,0,63,25383,406.9615221,25789.96152,1137.40381,26520.40381,4185.575,1
170,65298892,65352990,25386,167,162,-122.4590105,37.7108313,-122.441156,37.713933,98,316,725,5.19,1,66,25386,161.9177231,25547.91772,524.79431,25910.79431,2017.508,1
171,434685829,65315452,25386,41,17,-122.4189847,37.8109611,-122.3878962,37.7847318,37,610,2341,7.44,0,66,25386,372.7183939,25758.71839,1051.79598,26437.79598,4431.271,1
172,65343994,65285133,25387,35,120,-122.4134645,37.796532,-122.4056275,37.749865,5,95,510,7.13,0,67,25387,455.9599612,25842.95996,1259.8999,26646.8999,6532.554,2
173,1378125513,612765589,25387,158,22,-122.426178,37.7109669,-122.3970214,37.7966013,5,372,2686,23.85,0,67,25387,752.3316749,26139.33167,2000.82919,27387.82919,14837.53,1
174,260194406,65317703,25389,41,16,-122.4031749,37.8051409,-122.3884059,37.7896449,4,413,1470,5.42,0,69,25389,168.1466315,25557.14663,540.36658,25929.36658,2235.983,2
175,65345273,65336914,25389,34,47,-122.4172342,37.7984827,-122.4342202,37.7907202,3,87,301,8.34,0,69,25389,231.0296693,25620.02967,697.57417,26086.57417,2225.992,1
176,65371245,65342098,25393,134,187,-122.4422516,37.7273566,-122.4914547,37.7320168,10,96,1408,7.57,0,73,25393,449.2822586,25842.28226,1243.20565,26636.20565,5382.619,1
177,65314855,65297197,25394,98,133,-122.4275209,37.7524598,-122.446588,37.7298919,9,113,277,7.8,0,74,25394,343.0536021,25737.0536,977.63401,26371.63401,4160.518,1
178,65305224,260193349,25394,93,109,-122.445779,37.750504,-122.3881286,37.7817716,9,162,969,7.2,0,74,25394,593.694389,25987.69439,1604.23597,26998.23597,9060.177,2
179,3719575845,65323041,25395,15,53,-122.390971,37.7925459,-122.4698197,37.7692147,8,467,1321,11.99,0,75,25395,683.4742494,26078.47425,1828.68562,27223.68562,8858.757,1
180,65307461,434685829,25396,71,41,-122.4456011,37.7883702,-122.4189847,37.8109611,7,122,839,14.58,3,76,25396,458.8539352,25854.85394,1267.13484,26663.13484,5151.443,2
181,65316669,65320814,25397,177,126,-122.4802289,37.7615644,-122.424729,37.7353896,6,266,1143,5.87,0,77,25397,617.8276458,26014.82765,1664.56911,27061.56911,7441.956,3
182,65329545,65300049,25400,92,18,-122.45336,37.7567533,-122.3927644,37.778855,84,510,3041,8.43,0,80,25400,507.9662651,25907.96627,1389.91566,26789.91566,7410.091,2
183,434685829,2653206545,25400,41,43,-122.4189847,37.8109611,-122.4293132,37.8073072,13,155,958,7.34,0,80,25400,234.41713,25634.41713,706.04283,26106.04283,2340.483,1
184,65373321,65307440,25402,41,47,-122.4056307,37.8066897,-122.434043,37.7898377,11,236,1007,13.6,0,82,25402,379.4861771,25781.48618,1068.71544,26470.71544,4211.925,2
185,54891483,65305832,25402,110,24,-122.3864641,37.7708587,-122.4033131,37.7955333,11,119,512,11.75,3,82,25402,297.212241,25699.21224,863.0306,26265.0306,3780.113,2
186,434685829,54891483,25406,41,110,-122.4189847,37.8109611,-122.3864641,37.7708587,7,368,1315,22.43,3,86,25406,531.0498465,25937.04985,1447.62462,26853.62462,6430.808,1
187,65306098,65304901,25407,149,81,-122.3825241,37.715055,-122.4242137,37.7743464,136,380,2172,9.86,0,87,25407,577.814227,25984.81423,1564.53557,26971.53557,10907.618,1
188,65373786,832850239,25408,138,146,-122.4172483,37.7310189,-122.3680297,37.7294716,4,126,707,11.03,0,88,25408,462.8569917,25870.85699,1277.14248,26685.14248,7881.171,1
189,65295738,65296103,25409,71,183,-122.4521418,37.78844,-122.4949938,37.7422059,95,317,1885,6.71,0,89,25409,646.9708114,26055.97081,1737.42703,27146.42703,9042.366,1
190,65299424,65372305,25411,45,111,-122.4334871,37.7954381,-122.383436,37.757772,211,495,1738,6.29,0,91,25411,615.1354851,26026.13549,1657.83871,27068.83871,7589.543,1
191,65335332,65345229,25413,173,23,-122.471602,37.754551,-122.3990364,37.8009761,10,329,1777,8.4,1,93,25413,887.0333665,26300.03337,2337.58342,27750.58342,12160.234,1
192,65287892,3741990072,25413,182,52,-122.5021035,37.7362791,-122.4691078,37.8063391,112,486,1488,4.98,0,93,25413,910.4313335,26323.43133,2396.07833,27809.07833,13090.181,1
193,65317715,65372847,25413,21,46,-122.3983653,37.781794,-122.4233185,37.7948089,10,212,1127,14.34,0,93,25413,289.5716495,25702.57165,843.92912,26256.92912,3831.532,1
194,4951880990,65363426,25416,131,52,-122.4398019,37.7340643,-122.4507533,37.7952834,147,271,974,5.68,0,96,25416,764.0229688,26180.02297,2030.05742,27446.05742,9701.214,2
195,434685829,65298173,25419,41,142,-122.4189847,37.8109611,-122.405571,37.739155,13,136,1122,11.19,0,99,25419,693.5357341,26112.53573,1853.83934,27272.83934,9777.958,3
196,65283647,65307952,25419,111,126,-122.3925696,37.7606346,-122.4169084,37.7339278,106,376,863,7.56,0,99,25419,253.3054362,25672.30544,753.26359,26172.26359,5324.527,1
197,65293182,4178174287,25420,84,9,-122.4393002,37.7681824,-122.4162654,37.7774619,12,227,1758,19.49,0,100,25420,232.1410864,25652.14109,700.35272,26120.35272,2785.635,2
198,65299435,65306452,25420,49,93,-122.440066,37.7946013,-122.443261,37.757762,12,95,821,11.49,0,100,25420,387.3794162,25807.37942,1088.44854,26508.44854,4966.771,2
199,3719575845,65335149,25420,15,128,-122.390971,37.7925459,-122.422439,37.744759,12,137,479,9.46,0,100,25420,493.4642524,25913.46425,1353.66063,26773.66063,7674.88,1
200,65316577,65333347,25421,123,41,-122.4203785,37.7409546,-122.407305,37.8074586,104,732,2220,7.46,0,101,25421,693.2687813,26114.26878,1853.17195,27274.17195,10303.723,3
201,54891501,65317703,25422,110,16,-122.3862824,37.7690052,-122.3884059,37.7896449,10,165,795,11.81,0,102,25422,215.6865672,25637.68657,659.21642,26081.21642,2764.761,1
202,65314212,258965841,25423,70,41,-122.4460465,37.7835187,-122.4091081,37.8081143,130,216,1766,8.49,0,103,25423,487.4737689,25910.47377,1338.68442,26761.68442,5825.496,3
203,65362440,65341699,25423,62,43,-122.4740764,37.7818212,-122.438776,37.802977,32,456,1013,10.75,0,103,25423,357.8498881,25780.84989,1014.62472,26437.62472,5477.389,2
204,65305032,589498601,25423,96,110,-122.4384141,37.750225,-122.3913104,37.7719007,10,109,658,11.77,0,103,25423,540.2302559,25963.23026,1470.57564,26893.57564,7427.713,1
205,65335256,65308272,25424,18,9,-122.3990912,37.7803575,-122.4155274,37.7816602,8,118,793,9.24,0,104,25424,236.4344191,25660.43442,711.08605,26135.08605,2596.512,1
206,65299521,65328196,25424,130,80,-122.4382388,37.7377378,-122.4293832,37.7751213,19,335,1897,16.49,0,104,25424,483.3870335,25907.38703,1328.46758,26752.46758,6555.434,1
207,725284754,65297287,25425,43,51,-122.4374775,37.806418,-122.4469302,37.8032901,58,169,894,12.71,0,105,25425,101.9054519,25526.90545,374.76363,25799.76363,1086.105,1
208,65372305,65287468,25425,111,92,-122.383436,37.757772,-122.4521292,37.7512455,7,334,682,8.49,0,105,25425,646.7881625,26071.78816,1736.97041,27161.97041,10222.296,2
209,65295450,65317703,25426,62,16,-122.4726728,37.7844514,-122.3884059,37.7896449,17,207,1245,16.41,1,106,25426,656.1681484,26082.16815,1760.42037,27186.42037,8044.194,1
210,65333926,276549441,25427,49,41,-122.4382262,37.7938622,-122.4036084,37.8054504,26,205,1342,5.31,0,107,25427,363.6586635,25790.65866,1029.14666,26456.14666,3993.695,1
211,725284753,65297126,25429,43,177,-122.4398794,37.806112,-122.4822435,37.7596041,15,214,887,12.05,0,109,25429,577.9702003,26006.9702,1564.9255,26993.9255,8938.824,1
212,260194406,65357028,25429,41,112,-122.4031749,37.8051409,-122.3972491,37.7599683,4,316,1203,6.61,0,109,25429,446.2704874,25875.27049,1235.67622,26664.67622,6347.578,1
213,65292701,65295347,25429,80,73,-122.427928,37.7762616,-122.4256361,37.7899559,3,269,565,8.38,0,109,25429,201.021758,25630.02176,622.55439,26051.55439,2190.914,2
214,65361413,65299305,25430,111,37,-122.3848046,37.7607234,-122.4056646,37.7989756,13,105,801,11.94,0,110,25430,441.376358,25871.37636,1223.4409,26653.4409,5506.009,2
215,297838773,65330447,25431,164,107,-122.4541021,37.7107024,-122.4125602,37.7667872,12,181,1054,16.25,0,111,25431,486.6976171,25917.69762,1336.74404,26767.74404,10533.278,3
216,434685829,65322339,25431,41,99,-122.4189847,37.8109611,-122.4239945,37.7519118,42,678,854,5.35,0,111,25431,701.0657711,26132.06577,1872.66443,27303.66443,7818.341,2
217,65288862,65336673,25432,99,71,-122.4227756,37.7503756,-122.4459567,37.790128,11,145,750,13.33,2,112,25432,527.4880237,25959.48802,1438.72006,26870.72006,6077.321,2
218,3719575845,65307412,25432,15,32,-122.390971,37.7925459,-122.419245,37.7917216,21,490,1437,5.32,0,112,25432,242.9864665,25674.98647,727.46617,26159.46617,2937.306,1
219,65369646,5283686222,25432,129,74,-122.4412715,37.7452466,-122.4363889,37.7847452,33,489,2220,8.49,0,112,25432,436.3482166,25868.34822,1210.87054,26642.87054,5815.525,1
220,4022941213,65372305,25434,59,111,-122.4949201,37.7720852,-122.383436,37.757772,9,95,920,16.89,1,114,25434,827.2387618,26261.23876,2188.0969,27622.0969,12733.282,2
221,65325404,725284754,25434,87,43,-122.4493494,37.7735338,-122.4374775,37.806418,18,107,476,9.36,0,114,25434,423.3312932,25857.33129,1178.32823,26612.32823,5031.564,2
222,65373321,65372305,25435,41,111,-122.4056307,37.8066897,-122.383436,37.757772,8,103,1088,15.49,0,115,25435,514.3668162,25949.36682,1405.91704,26840.91704,6663.67,1
223,260192202,65297271,25436,142,43,-122.3938758,37.7473263,-122.4419507,37.8039235,8,714,1195,5.34,0,116,25436,674.6973695,26110.69737,1806.74342,27242.74342,10042.437,2
224,260327023,65287700,25436,182,66,-122.5068293,37.7355762,-122.4613916,37.7854086,107,215,2220,8.49,0,116,25436,650.9543355,26086.95434,1747.38584,27183.38584,9752.969,1
225,65290322,65298367,25437,117,89,-122.4094619,37.7560037,-122.4491014,37.7668721,6,55,537,12.61,0,117,25437,495.0629326,25932.06293,1357.65733,26794.65733,5042.945,1
226,65291149,65349622,25440,150,20,-122.4000898,37.7234507,-122.4115952,37.7727899,113,570,1781,4.14,0,0,25440,393.7884646,25833.78846,1104.47116,26544.47116,6917.78,2
227,65297590,54891461,25441,175,110,-122.4663328,37.7640494,-122.3865858,37.7712767,12,469,1415,5.83,0,1,25441,641.3757782,26082.37578,1723.43945,27164.43945,9611.846,2
228,65317703,3719575845,25441,16,15,-122.3884059,37.7896449,-122.390971,37.7925459,123,453,1772,3.12,0,1,25441,29.73492239,25470.73492,194.33731,25635.33731,398.78,2
229,65300097,65329122,25442,12,46,-122.4020414,37.7862613,-122.4265304,37.7944006,41,117,938,5.85,0,2,25442,246.4366063,25688.43661,736.09152,26178.09152,3154.208,1
230,1201336245,65315452,25442,188,17,-122.4770241,37.7207865,-122.3878962,37.7847318,11,586,1393,7.65,0,2,25442,663.9214414,26105.92144,1779.8036,27221.8036,15072.636,1
231,65322502,832850239,25443,177,146,-122.4841222,37.7557797,-122.3680297,37.7294716,10,662,1928,7.65,0,3,25443,1015.355561,26458.35556,2658.3889,28101.3889,15593.074,2
232,65319714,65285879,25443,145,43,-122.3768574,37.7402023,-122.4268264,37.804193,10,149,477,8.54,0,3,25443,671.5984953,26114.5985,1798.99624,27241.99624,9690.664,2
233,65314864,3719575845,25444,98,15,-122.431947,37.752226,-122.390971,37.7925459,8,155,746,10.99,0,4,25444,539.2494986,25983.2495,1468.12375,26912.12375,7702.363,1
234,65372305,65297159,25445,111,38,-122.383436,37.757772,-122.403557,37.800624,7,95,456,10.01,0,5,25445,505.6414232,25950.64142,1384.10356,26829.10356,6175.469,2
235,65310826,65305965,25445,53,121,-122.4424038,37.7725189,-122.4060229,37.7478527,8,216,868,14.96,1.5,5,25445,384.5580275,25829.55803,1081.39507,26526.39507,6578.311,1
236,65292780,65317715,25447,44,21,-122.4328789,37.800775,-122.3983653,37.781794,5,94,773,12.76,0,7,25447,413.6771158,25860.67712,1154.19279,26601.19279,5146.232,3
237,65336713,65332335,25447,69,121,-122.4433319,37.777168,-122.4052762,37.7462429,5,154,748,11.41,0,7,25447,452.7375918,25899.73759,1251.84398,26698.84398,7217.04,1
238,4012202149,54891483,25447,49,110,-122.4402547,37.7955349,-122.3864641,37.7708587,67,172,1080,13.74,0,7,25447,618.620207,26065.62021,1666.55052,27113.55052,9044.975,2
239,65292759,4009069593,25448,45,43,-122.4318427,37.7956473,-122.4418874,37.8058561,4,221,928,12.3,0,8,25448,171.2742043,25619.2742,548.18551,25996.18551,1743.097,1
240,65307324,65293566,25450,88,116,-122.4494766,37.7687379,-122.413773,37.7605704,14,291,1343,16.34,0,10,25450,418.8487355,25868.84874,1167.12184,26617.12184,4911.927,1
241,260193349,65315452,25451,109,17,-122.3881286,37.7817716,-122.3878962,37.7847318,32,131,1327,11.59,0,11,25451,24.6014391,25475.60144,181.5036,25632.5036,329.934,1
242,65317511,295186777,25451,16,33,-122.3899224,37.7909191,-122.42012,37.7960631,13,222,638,9.78,0,11,25451,227.4988992,25678.4989,688.74725,26139.74725,3186.833,2
243,542900781,65290178,25452,43,17,-122.4317257,37.8035017,-122.3877083,37.7870796,6,192,689,10.49,0,12,25452,413.5272596,25865.52726,1153.81815,26605.81815,5015.723,1
244,725284295,65288952,25453,51,113,-122.4456648,37.8053749,-122.396513,37.752311,11,102,827,9.99,0,13,25453,705.3273392,26158.32734,1883.31835,27336.31835,10290.943,1
245,65327916,300781672,25454,88,41,-122.4403597,37.7708551,-122.4119411,37.8084919,10,175,1150,14.88,0,14,25454,600.1368041,26054.1368,1620.34201,27074.34201,7252.745,1
246,65326702,65287262,25455,39,69,-122.412908,37.802184,-122.4474655,37.7756853,9,57,577,11.49,1,15,25455,446.8465626,25901.84656,1237.11641,26692.11641,6062.968,1
247,258965841,65327905,25455,41,81,-122.4091081,37.8081143,-122.4304628,37.772113,3,164,688,11.14,0,15,25455,528.7882555,25983.78826,1441.97064,26896.97064,6169.454,1
248,259392513,65344044,25456,54,52,-122.5111163,37.7712664,-122.4713283,37.8083697,9,235,1558,8.96,0,16,25456,520.5288482,25976.52885,1421.32212,26877.32212,8288.509,2
249,65323322,65326015,25457,39,92,-122.4127704,37.8014364,-122.454687,37.7460687,7,145,616,13.58,5,17,25457,737.5608074,26194.56081,1963.90202,27420.90202,9092.365,3
250,65290178,832850239,25459,17,146,-122.3877083,37.7870796,-122.3680297,37.7294716,5,110,910,10.74,0,19,25459,530.7988138,25989.79881,1446.99703,26905.99703,8533.802,3
251,65294308,65317404,25460,97,104,-122.4250116,37.7494291,-122.427167,37.762973,13,98,847,12.53,0,20,25460,146.6028608,25606.60286,486.50715,25946.50715,1616.464,1
252,65306797,65317703,25461,16,16,-122.3982588,37.786773,-122.3884059,37.7896449,12,163,949,11.49,0,21,25461,106.2563933,25567.25639,385.64098,25846.64098,1219.577,2
253,65288317,54891461,25462,184,110,-122.4936375,37.7534884,-122.3865858,37.7712767,63,494,2353,8.02,0,22,25462,884.3569016,26346.3569,2330.89225,27792.89225,13355.222,1
254,65342767,3719575845,25462,54,15,-122.501483,37.7736595,-122.390971,37.7925459,11,136,1578,15.37,0,22,25462,819.970281,26281.97028,2169.9257,27631.9257,11485.112,1
255,259392521,65341699,25462,54,43,-122.5113811,37.7751186,-122.438776,37.802977,51,183,2044,7.58,0,22,25462,654.2787041,26116.2787,1755.69676,27217.69676,10200.827,1
256,65336019,65373502,25463,134,23,-122.4276309,37.7330045,-122.401811,37.8040707,10,226,2010,19.15,0,23,25463,628.1898923,26091.18989,1690.47473,27153.47473,11512.756,2
257,3718987342,295083366,25464,52,105,-122.4765197,37.8081054,-122.4246367,37.7697392,9,148,575,9.99,0,24,25464,584.7755896,26048.77559,1581.93897,27045.93897,7956.743,1
258,65373502,276549441,25464,23,41,-122.401811,37.8040707,-122.4036084,37.8054504,9,159,445,8.48,0,24,25464,16.44502715,25480.44503,161.11257,25625.11257,220.547,2
259,2371453146,300755875,25465,129,127,-122.432612,37.746604,-122.4240796,37.7412958,8,300,643,9.77,0,25,25465,204.3747922,25669.37479,630.93698,26095.93698,2018.268,1
260,300781672,65354417,25465,41,9,-122.4119411,37.8084919,-122.4166194,37.7786767,8,99,617,10.04,0,25,25465,402.5281843,25867.52818,1126.32046,26591.32046,4501.608,3
261,65345229,65293797,25465,23,109,-122.3990364,37.8009761,-122.3994306,37.7736249,8,113,737,9.41,0,25,25465,310.1802105,25775.18021,895.45053,26360.45053,3933.218,1
262,65308549,65288332,25468,59,179,-122.493183,37.7777828,-122.4989938,37.7532523,5,125,708,10.42,1,28,25468,356.6043574,25824.60436,1011.51089,26479.51089,3449.313,3
263,65313359,65293407,25468,87,52,-122.4444169,37.774163,-122.4483833,37.804996,5,100,950,17.56,3,28,25468,384.0562903,25852.05629,1080.14073,26548.14073,4669.621,2
264,260494510,65336583,25469,82,86,-122.4310321,37.765771,-122.4367137,37.7780127,15,201,1476,5.38,0,29,25469,166.1577293,25635.15773,535.39432,26004.39432,1947.451,3
265,258912678,65321257,25470,53,181,-122.491205,37.7647935,-122.5063631,37.7510552,13,171,820,11.86,0,30,25470,240.1986138,25710.19861,720.49653,26190.49653,2926.789,3
266,725284752,258919553,25471,51,92,-122.4422282,37.8058127,-122.459591,37.7489894,54,217,2464,9.16,0,31,25471,672.8198701,26143.81987,1802.04968,27273.04968,8518.756,1
